yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,mnth_sin,mnth_cos,hr_sin,hr_cos,weathersit_1,weathersit_2,weathersit_3,season_2,season_3,season_4
0,11,1,0,6,0,0.32,0.303,0.45,0.2985,62,-0.5000000000000004,0.8660254037844384,0.25881904510252074,0.9659258262890683,True,False,False,False,False,True
0,1,7,0,0,0,0.14,0.2121,0.86,0.0,3,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
0,2,14,0,1,1,0.36,0.3636,0.57,0.0896,60,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,False,True,False,False,False,False
0,4,3,0,0,0,0.3,0.3333,0.61,0.0,11,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,True,False,False,True,False,False
0,5,0,0,3,1,0.52,0.5,0.55,0.1343,38,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,True,False,False
0,11,6,0,2,1,0.52,0.5,0.83,0.2836,89,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,True,False,False,False,False,True
1,4,3,0,3,1,0.5,0.4848,0.42,0.2239,6,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,False,True,False,True,False,False
1,11,19,1,4,0,0.36,0.3788,0.76,0.0,44,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,True
0,4,11,0,5,1,0.4,0.4091,0.62,0.3881,98,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,False,True,False,True,False,False
1,6,15,0,2,1,0.58,0.5455,0.46,0.1343,272,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479,False,True,False,True,False,False
1,5,16,0,5,1,0.66,0.6212,0.34,0.2537,568,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,True,False,False,True,False,False
0,10,6,0,2,1,0.4,0.4091,0.82,0.1045,112,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,True,False,False,False,False,True
1,9,1,0,3,1,0.7,0.6667,0.84,0.194,13,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
0,1,14,0,6,0,0.3,0.2879,0.39,0.2836,118,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,False
1,6,16,0,2,1,0.6,0.6212,0.43,0.194,473,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,True,False,False,True,False,False
1,7,9,0,2,1,0.8,0.7424,0.49,0.1642,272,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False
1,5,19,0,6,0,0.62,0.5909,0.73,0.3284,405,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,False,True,False,True,False,False
1,11,7,0,1,1,0.24,0.2879,0.65,0.0,365,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
1,2,4,0,4,1,0.4,0.4091,0.82,0.0896,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,True,False,False,False
1,5,8,0,3,1,0.6,0.5909,0.73,0.1642,671,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,False,True,False,True,False,False
1,1,19,0,2,1,0.12,0.0909,0.28,0.4179,156,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False
1,9,3,0,6,0,0.52,0.5,0.59,0.194,29,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,False,True,False,False,False,True
0,12,15,0,0,0,0.3,0.3333,0.26,0.0,266,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,True
1,1,11,0,4,1,0.3,0.3333,0.49,0.0,84,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False
0,7,21,0,4,1,0.82,0.8939,0.75,0.2239,225,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,True,False,False,False,True,False
1,7,4,0,5,1,0.74,0.697,0.66,0.2239,6,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
0,10,19,0,3,1,0.54,0.5152,0.94,0.1343,109,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,False,False,True,False,False,True
1,5,1,0,4,1,0.64,0.6061,0.69,0.0896,26,0.49999999999999994,-0.8660254037844387,0.25881904510252074,0.9659258262890683,True,False,False,True,False,False
0,3,21,0,6,0,0.4,0.4091,0.37,0.2985,93,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
0,6,3,0,4,1,0.56,0.5303,0.73,0.0896,4,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476,False,True,False,True,False,False
0,6,19,0,2,1,0.76,0.6818,0.48,0.2537,424,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,True,False,False,True,False,False
1,3,10,0,4,1,0.5,0.4848,0.68,0.4627,138,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False
1,8,4,0,4,1,0.62,0.5909,0.73,0.0,8,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
1,7,3,0,1,1,0.66,0.6061,0.83,0.0,3,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476,True,False,False,False,True,False
1,8,13,0,3,1,0.8,0.7424,0.52,0.0,313,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,False,True,False,False,True,False
0,7,2,0,5,1,0.6,0.5758,0.78,0.1642,38,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,True,False,False,False,True,False
1,4,6,1,1,0,0.52,0.5,0.83,0.1642,133,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,True,False,False,True,False,False
0,11,11,0,2,1,0.46,0.4545,0.63,0.1045,117,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,True,False,False,False,False,True
1,8,4,0,5,1,0.64,0.2424,0.73,0.1642,9,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
1,5,0,0,3,1,0.58,0.5455,0.83,0.194,35,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,True,False,False
0,10,17,0,2,1,0.6,0.5758,0.78,0.2537,604,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True
0,11,6,0,1,1,0.44,0.4394,0.72,0.2239,114,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,False,True,False,False,False,True
1,12,11,0,3,1,0.4,0.4091,0.54,0.2239,200,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,True,False,False,False,False,True
0,10,2,0,0,0,0.34,0.3485,0.87,0.0896,50,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,True,False,False,False,False,True
1,10,6,0,0,0,0.4,0.4091,0.62,0.0,26,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,True,False,False,False,False,True
0,1,18,0,2,1,0.22,0.2273,0.8,0.1642,133,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,False,True,False,False,False,False
1,12,12,0,5,1,0.32,0.2879,0.39,0.3582,224,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,False,True,False,False,False,False
0,11,7,0,1,1,0.44,0.4394,0.72,0.2537,322,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
1,8,22,0,4,1,0.7,0.6515,0.7,0.0,291,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,True,False,False,False,True,False
1,5,0,0,1,1,0.52,0.5,0.77,0.1343,34,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,True,False,False
1,12,2,0,0,0,0.3,0.3333,0.87,0.0,74,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,False,True,False,False,False,True
0,7,1,0,5,1,0.62,0.5909,0.73,0.194,20,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
1,7,21,0,1,1,0.74,0.6818,0.55,0.0896,331,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,False,True,False,False,True,False
1,6,13,0,4,1,0.86,0.7424,0.26,0.2239,236,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True,False
0,11,7,0,2,1,0.52,0.5,0.77,0.2239,342,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
1,5,10,0,4,1,0.5,0.4848,0.51,0.4179,154,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,True,False,False,True,False,False
0,4,6,0,6,0,0.34,0.3333,1.0,0.1642,11,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,False,True,False,True,False,False
0,5,7,0,2,1,0.44,0.4394,0.62,0.1343,314,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,False,True,False,True,False,False
1,1,2,0,4,1,0.14,0.1515,0.5,0.1343,3,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False
0,1,10,0,6,0,0.38,0.3939,0.76,0.2537,36,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False
0,6,8,0,5,1,0.74,0.6818,0.58,0.1343,452,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,True,False,False,True,False,False
1,2,0,0,0,0,0.24,0.2121,0.41,0.3582,70,0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False
0,7,14,0,3,1,0.76,0.7273,0.66,0.2836,163,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True,False
1,5,18,0,5,1,0.64,0.6061,0.23,0.2836,596,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,True,False,False
0,4,15,0,0,0,0.66,0.6212,0.61,0.2537,369,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479,True,False,False,True,False,False
0,7,1,0,5,1,0.74,0.7121,0.79,0.1343,34,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
0,2,19,0,2,1,0.2,0.1818,0.47,0.2836,118,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False
1,6,17,0,2,1,0.72,0.6515,0.28,0.4179,900,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,4,17,0,2,1,0.42,0.4242,0.38,0.4179,273,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,True,False,False,True,False,False
0,6,6,0,5,1,0.56,0.5303,0.94,0.0,97,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,True,False,False,True,False,False
0,5,13,0,0,0,0.6,0.6212,0.49,0.1343,390,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683,True,False,False,True,False,False
0,9,8,0,5,1,0.62,0.5455,0.94,0.1642,288,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,False,False,True,False,True,False
1,12,4,0,3,1,0.26,0.303,0.6,0.0,4,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
0,9,3,0,2,1,0.62,0.5455,0.94,0.0,10,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,False,True,False,False,False,True
1,10,19,0,0,0,0.56,0.5303,0.64,0.2239,336,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,True
1,2,0,0,3,1,0.44,0.4394,0.38,0.2836,31,0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False
1,9,14,0,3,1,0.82,0.7879,0.56,0.1045,211,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True,False
0,7,9,0,1,1,0.8,0.803,0.66,0.0,135,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False
1,12,16,0,6,0,0.3,0.2424,0.75,0.1045,147,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False
1,1,23,1,1,0,0.22,0.2121,0.44,0.2537,34,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False
1,3,13,0,2,1,0.6,0.5758,0.78,0.194,284,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False
0,2,10,0,6,0,0.3,0.303,0.49,0.1343,85,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,False,False
1,5,7,0,0,0,0.52,0.5,0.83,0.1642,36,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063,False,False,True,True,False,False
0,5,4,0,5,1,0.64,0.6061,0.69,0.1343,7,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,7,3,0,6,0,0.7,0.6515,0.54,0.1045,40,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476,False,True,False,False,True,False
1,9,17,0,4,1,0.72,0.6515,0.42,0.194,884,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,10,12,0,3,1,0.52,0.5,0.94,0.3284,130,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,False,True
0,6,21,0,6,0,0.72,0.6818,0.66,0.1045,183,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474,False,True,False,True,False,False
1,6,20,0,0,0,0.76,0.6818,0.48,0.1642,363,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,9,0,0,0,0,0.54,0.5152,0.64,0.0,151,-1.0,-1.8369701987210297e-16,0.0,1.0,True,False,False,False,True,False
0,9,15,0,3,1,0.62,0.5455,0.94,0.1045,58,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,False,False,True,False,True,False
1,5,4,0,0,0,0.52,0.5,0.68,0.0896,16,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,9,16,0,5,1,0.72,0.6667,0.51,0.0,563,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,False,True,False,False,True,False
0,3,10,0,0,0,0.22,0.2121,0.55,0.2239,86,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,True,False,True,False,False
0,12,8,0,6,0,0.24,0.2576,0.75,0.0896,63,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,True
1,10,4,0,6,0,0.54,0.5152,0.83,0.2537,11,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
1,7,21,0,6,0,0.7,0.6667,0.84,0.2239,269,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,True,False,False,False,True,False
0,9,21,0,2,1,0.54,0.5152,0.88,0.2836,121,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,False,False,True,False,True,False
0,7,5,0,1,1,0.64,0.5909,0.78,0.1045,17,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074,True,False,False,False,True,False
1,7,22,0,2,1,0.68,0.6364,0.74,0.2537,257,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,True,False,False,False,True,False
1,10,2,0,3,1,0.54,0.5152,0.68,0.0,6,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,True,False,False,False,False,True
0,1,21,0,6,0,0.18,0.2121,0.74,0.0896,36,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
1,5,22,0,2,1,0.62,0.5909,0.73,0.0896,174,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,False,False,True,False,False
0,4,1,0,6,0,0.32,0.3182,1.0,0.194,16,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,False,True,False,True,False,False
1,8,16,0,0,0,0.82,0.7576,0.46,0.2537,421,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True,False
1,3,9,0,2,1,0.54,0.5152,0.88,0.1642,325,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,False,True,False,False,False,False
1,11,17,0,5,1,0.36,0.3485,0.5,0.194,582,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
1,5,9,0,3,1,0.62,0.5909,0.78,0.0,297,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475,False,True,False,True,False,False
1,2,14,0,6,0,0.26,0.2424,0.81,0.2537,243,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,False,True,False,False,False,False
0,2,1,0,3,1,0.2,0.2273,0.44,0.0896,9,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False
0,1,21,0,6,0,0.32,0.303,0.39,0.2239,57,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,False,True,False,False,False,False
1,7,10,0,0,0,0.66,0.6212,0.74,0.0,379,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,False,True,False,False,True,False
0,4,8,0,2,1,0.48,0.4697,0.88,0.3881,226,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,True,True,False,False
0,12,23,1,1,0,0.26,0.2727,0.7,0.1045,29,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False
0,1,11,0,2,1,0.24,0.2424,0.6,0.1343,61,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,False,True,False,False,False,False
0,5,15,0,4,1,0.64,0.6212,0.53,0.2537,217,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479,False,True,False,True,False,False
1,10,6,0,5,1,0.54,0.5152,0.94,0.1642,131,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,True,False,False,True
0,3,11,0,1,1,0.26,0.2121,0.48,0.4478,60,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False
1,3,15,0,1,1,0.56,0.5303,0.4,0.1343,233,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False
0,10,5,0,4,1,0.54,0.5152,1.0,0.1045,17,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,False,True,False,False,False,True
1,7,6,0,4,1,0.72,0.6818,0.66,0.1343,152,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,True,False,False,False,True,False
0,7,2,0,4,1,0.74,0.7273,0.84,0.2239,6,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,False,True,False,False,True,False
0,3,1,0,0,0,0.36,0.3485,0.66,0.1343,33,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False
1,4,5,0,0,0,0.38,0.3939,0.46,0.0,12,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074,True,False,False,True,False,False
1,6,3,0,6,0,0.56,0.5303,0.73,0.2537,26,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476,True,False,False,True,False,False
0,7,7,0,1,1,0.7,0.6667,0.74,0.2537,317,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
1,1,20,0,2,1,0.34,0.3485,0.53,0.1045,200,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,3,22,0,6,0,0.44,0.4394,0.21,0.1343,134,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False
0,1,7,0,6,0,0.2,0.2576,0.86,0.0,3,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
0,12,13,0,1,1,0.3,0.3182,0.52,0.1045,166,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,False,True,False,False,False,True
1,8,20,0,1,1,0.74,0.6818,0.62,0.2239,432,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
0,4,16,0,4,1,0.62,0.5909,0.78,0.2537,270,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,True,False,False,True,False,False
1,11,18,0,2,1,0.32,0.303,0.57,0.2985,497,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,True,False,False,False,False,True
1,12,20,0,0,0,0.22,0.197,0.47,0.3284,72,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
0,6,20,0,0,0,0.66,0.6212,0.69,0.194,279,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,5,0,0,1,1,0.58,0.5455,0.88,0.2985,40,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,True,True,False,False
0,3,5,0,4,1,0.28,0.2727,0.93,0.2239,9,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,False,True,False,True,False,False
